OrderDetailID,OrderID,ProductID,Quantity,Price,UnitPrice,CustomerID,OrderDate,OrderYear,OrderMonth,OrderQuarter,ProductName,Category,PriceSegment,CustomerName
1407,806,85,15,16358940.0,1090596.0,431,2023-09-13,2023,9,3,Benchmark Cutting-Edge Mindshare,Furniture,Premium,Nam Thế Lê
1408,1777,235,7,33925052.0,4846436.0,153,2023-02-11,2023,2,1,Mesh Proactive Relationships,Clothing,Luxury,Bảo Hoàng
1409,193,98,2,1731220.0,865610.0,184,2023-03-17,2023,3,1,Envisioneer Bleeding-Edge Deliverables,Clothing,Premium,Linh Vũ
1410,902,17,19,66835844.0,3517676.0,387,2024-07-13,2024,7,3,Exploit Holistic Info-Mediaries,Electronics,Luxury,Anh Mai
1411,1637,227,10,25893310.0,2589331.0,118,2024-09-04,2024,9,3,Monetize Strategic E-Business,Food,Luxury,Tùng Mai Mai
1412,695,124,1,2413030.0,2413030.0,416,2023-03-05,2023,3,1,Extend Global Applications,Books,Luxury,
1413,1098,273,19,28648295.0,1507805.0,293,2023-09-21,2023,9,3,Evolve Enterprise Experiences,Food,Premium,Lâm Nguyễn
1414,1933,32,11,43838069.0,3985279.0,173,2024-12-02,2024,12,4,Iterate Intuitive Networks,Clothing,Luxury,Quý ông Vũ Lê
1415,1619,260,1,1123298.0,1123298.0,266,2024-06-07,2024,6,2,Revolutionize Frictionless Web Services,Clothing,Premium,Cô Ánh Trần
1416,360,170,4,17547836.0,4386959.0,232,2023-08-14,2023,8,3,Re-Intermediate Best-Of-Breed Info-Mediaries,Electronics,Luxury,Phương Dương
1417,1639,156,16,60584320.0,3786520.0,221,2023-11-05,2023,11,4,Target End-To-End Web Services,Food,Luxury,
1418,1520,279,16,1440944.0,90059.0,83,2024-09-26,2024,9,3,Generate B2C Web-Readiness,Food,Budget,Châu Mai Dương
1419,1345,64,14,38052406.0,2718029.0,481,2023-02-09,2023,2,1,Unleash End-To-End Methodologies,Furniture,Luxury,Hải Mai Lê
1420,1776,280,5,4535490.0,907098.0,233,2024-05-19,2024,5,2,Mesh Leading-Edge E-Commerce,Furniture,Premium,Lâm Trần
1421,986,15,19,45483777.0,2393883.0,424,2024-05-18,2024,5,2,Maximize Back-End Infrastructures,Clothing,Luxury,Nhiên Xuân Đặng
1422,719,27,7,3063445.0,437635.0,224,2024-12-16,2024,12,4,Incentivize Compelling Relationships,Sports,Mid,
1423,1839,225,7,3597104.0,513872.0,445,2024-11-06,2024,11,4,Transform Proactive Markets,Electronics,Premium,Ánh Lê
1424,1404,21,17,36383587.0,2140211.0,194,2023-08-26,2023,8,3,Mesh User-Centric Functionalities,Food,Luxury,An Văn Hoàng
1425,409,275,9,28143729.0,3127081.0,55,2024-08-27,2024,8,3,Deliver Frictionless Niches,Electronics,Luxury,
1426,214,60,6,13483602.0,2247267.0,55,2023-03-05,2023,3,1,Drive Mission-Critical Web-Readiness,Sports,Luxury,
1427,651,298,15,40772100.0,2718140.0,366,2024-12-14,2024,12,4,Redefine Wireless Portals,Clothing,Luxury,
1428,567,97,13,57056662.0,4388974.0,114,2023-05-24,2023,5,2,Drive Strategic Convergence,Electronics,Luxury,
1429,558,168,1,1833361.0,1833361.0,496,2024-11-20,2024,11,4,Synthesize Virtual E-Markets,Furniture,Premium,
1430,1422,2,19,47227844.0,2485676.0,206,2024-09-07,2024,9,3,Re-Intermediate Mission-Critical Functionalities,Books,Luxury,Quang Bùi
1431,101,144,11,1508760.0,137160.0,462,2023-08-01,2023,8,3,Integrate Bleeding-Edge Partnerships,Electronics,Mid,
1432,1079,181,16,70199728.0,4387483.0,344,2024-09-04,2024,9,3,Orchestrate End-To-End Markets,Electronics,Luxury,Kim Đức Hoàng
1433,1141,171,11,1386880.0,126080.0,372,2024-10-21,2024,10,4,Aggregate Synergistic Partnerships,Food,Mid,Hải Vũ
1434,463,128,5,13335145.0,2667029.0,254,2024-10-06,2024,10,4,Seize Value-Added Bandwidth,Sports,Luxury,
1435,229,152,4,14609300.0,3652325.0,44,2023-07-26,2023,7,3,Repurpose Open-Source Paradigms,Sports,Luxury,An Hoàng
1436,1175,209,7,3465483.0,495069.0,378,2024-06-10,2024,6,2,Evolve Visionary Content,Food,Mid,
1437,83,217,5,13268280.0,2653656.0,385,2024-06-01,2024,6,2,Deliver Wireless Metrics,Clothing,Luxury,Hà Mai
1438,468,76,12,44271672.0,3689306.0,173,2023-07-21,2023,7,3,Maximize B2B Platforms,Clothing,Luxury,Quý ông Vũ Lê
1439,1869,216,20,90879480.0,4543974.0,378,2024-01-06,2024,1,1,Whiteboard Killer Convergence,Clothing,Luxury,
1440,843,129,10,46252720.0,4625272.0,240,2023-08-16,2023,8,3,Synthesize Customized E-Markets,Furniture,Luxury,Phúc Trí Dương
1441,220,225,16,8221952.0,513872.0,140,2024-02-16,2024,2,1,Transform Proactive Markets,Electronics,Premium,
1442,1804,133,14,34431502.0,2459393.0,382,2023-05-07,2023,5,2,E-Enable Sticky Relationships,Furniture,Luxury,
1443,84,166,17,47438415.0,2790495.0,433,2023-08-14,2023,8,3,Seize Virtual Vortals,Food,Luxury,Cô Mai Trần
1444,1662,14,11,22110517.0,2010047.0,206,2023-11-04,2023,11,4,Cultivate Back-End Info-Mediaries,Food,Luxury,Quang Bùi
1445,38,256,6,9629868.0,1604978.0,410,2023-10-12,2023,10,4,Incentivize Customized E-Services,Clothing,Premium,Quý cô Thành Bùi
1446,1007,98,10,8656100.0,865610.0,163,2023-10-11,2023,10,4,Envisioneer Bleeding-Edge Deliverables,Clothing,Premium,
1447,331,113,15,38580285.0,2572019.0,358,2023-01-06,2023,1,1,Brand Mission-Critical Niches,Books,Luxury,
1448,221,48,12,30847380.0,2570615.0,156,2024-01-14,2024,1,1,Scale Global E-Tailers,Clothing,Luxury,Bảo Văn Bùi
1449,184,300,14,44005864.0,3143276.0,365,2023-07-09,2023,7,3,E-Enable B2B Initiatives,Electronics,Luxury,
1450,382,43,20,30708980.0,1535449.0,497,2023-03-10,2023,3,1,Reinvent Compelling Synergies,Furniture,Premium,Chị Hồng Trần
1451,570,96,16,56434928.0,3527183.0,81,2023-11-21,2023,11,4,Orchestrate Magnetic Eyeballs,Books,Luxury,Kim Hoàng
1452,262,11,9,5517117.0,613013.0,87,2024-10-23,2024,10,4,Envisioneer Cross-Media Paradigms,Food,Premium,Anh Hoàng Hoàng
1453,288,18,6,12114510.0,2019085.0,438,2023-01-05,2023,1,1,Empower Dot-Com Applications,Food,Luxury,Hải Đặng
1454,34,268,12,39848916.0,3320743.0,496,2024-03-19,2024,3,1,Reinvent One-To-One Synergies,Furniture,Luxury,
1455,19,283,5,3883190.0,776638.0,67,2024-08-04,2024,8,3,Evolve Cross-Platform Mindshare,Food,Premium,
1456,423,107,10,17905760.0,1790576.0,189,2023-04-17,2023,4,2,Target Vertical E-Markets,Books,Premium,
1457,911,67,11,52342961.0,4758451.0,140,2024-06-13,2024,6,2,Disintermediate Cutting-Edge Roi,Furniture,Luxury,
1458,938,70,1,2454729.0,2454729.0,352,2024-10-26,2024,10,4,Utilize Next-Generation Schemas,Food,Luxury,Nhật Đặng
1459,1502,16,5,5815060.0,1163012.0,130,2023-10-29,2023,10,4,Streamline Killer Relationships,Sports,Premium,Anh Tấn Bùi
1460,605,169,4,9470936.0,2367734.0,416,2023-11-10,2023,11,4,Cultivate Scalable Applications,Books,Luxury,
1461,920,261,5,9520370.0,1904074.0,227,2023-04-04,2023,4,2,Exploit Back-End Markets,Sports,Premium,Thành Thị Bùi
1462,1927,239,7,24282209.0,3468887.0,429,2024-11-19,2024,11,4,Cultivate Interactive E-Tailers,Furniture,Luxury,Hạnh Bùi
1463,1511,102,11,27853848.0,2532168.0,498,2024-08-27,2024,8,3,Strategize Customized Schemas,Food,Luxury,
1464,581,104,2,3447110.0,1723555.0,431,2023-01-27,2023,1,1,Enhance Visionary Content,Electronics,Premium,Nam Thế Lê
1465,1278,134,5,18465440.0,3693088.0,28,2024-05-17,2024,5,2,Matrix Revolutionary Applications,Electronics,Luxury,
1466,233,184,4,2373744.0,593436.0,171,2023-11-29,2023,11,4,Deploy Extensible Infrastructures,Food,Premium,Thảo Hoàng
1467,431,35,5,12917665.0,2583533.0,222,2023-03-08,2023,3,1,Syndicate Compelling Web Services,Books,Luxury,Bác Hưng Nguyễn
1468,1644,172,19,70365322.0,3703438.0,109,2023-04-11,2023,4,2,Seize Virtual Functionalities,Sports,Luxury,An Hữu Đặng
1469,1659,69,10,49119430.0,4911943.0,402,2023-07-30,2023,7,3,Morph Robust E-Markets,Sports,Luxury,
1470,1530,127,7,20685280.0,2955040.0,150,2024-05-14,2024,5,2,Extend Magnetic Schemas,Furniture,Luxury,
1471,1653,236,13,32434831.0,2494987.0,45,2024-09-07,2024,9,3,Innovate Compelling Content,Clothing,Luxury,
1472,1614,212,1,2643872.0,2643872.0,7,2024-11-19,2024,11,4,Reinvent Distributed E-Commerce,Books,Luxury,Vân Đặng
1473,1558,103,16,69834256.0,4364641.0,260,2024-05-31,2024,5,2,Strategize Web-Enabled Action-Items,Sports,Luxury,
1474,1536,221,2,3390710.0,1695355.0,183,2023-10-27,2023,10,4,Innovate Scalable Action-Items,Furniture,Premium,
1475,1721,269,14,53390848.0,3813632.0,411,2023-06-15,2023,6,2,Unleash Plug-And-Play Markets,Clothing,Luxury,
1476,872,208,13,18048017.0,1388309.0,289,2023-06-13,2023,6,2,Engage Dot-Com E-Commerce,Furniture,Premium,
1477,127,235,15,72696540.0,4846436.0,294,2024-04-20,2024,4,2,Mesh Proactive Relationships,Clothing,Luxury,Thành Thị Bùi
1478,765,193,12,26333328.0,2194444.0,485,2023-04-17,2023,4,2,Disintermediate Bricks-And-Clicks Partnerships,Food,Luxury,
1479,1717,59,4,6722908.0,1680727.0,222,2023-10-19,2023,10,4,Re-Intermediate Synergistic Convergence,Books,Premium,Bác Hưng Nguyễn
1480,548,35,11,28418863.0,2583533.0,209,2023-07-01,2023,7,3,Syndicate Compelling Web Services,Books,Luxury,Hải Phú Hoàng
1481,355,212,18,47589696.0,2643872.0,475,2023-12-22,2023,12,4,Reinvent Distributed E-Commerce,Books,Luxury,
1482,775,92,17,20051245.0,1179485.0,38,2023-11-13,2023,11,4,Unleash Innovative E-Business,Furniture,Premium,Lan Vũ
1483,794,232,1,2272024.0,2272024.0,276,2024-05-12,2024,5,2,Brand Viral Roi,Clothing,Luxury,Thành Hữu Đặng
1484,550,144,11,1508760.0,137160.0,138,2023-06-21,2023,6,2,Integrate Bleeding-Edge Partnerships,Electronics,Mid,Dương Hoàng
1485,47,254,10,47669080.0,4766908.0,79,2023-12-07,2023,12,4,Syndicate Distributed E-Business,Sports,Luxury,
1486,248,51,7,28068663.0,4009809.0,459,2024-08-23,2024,8,3,Strategize Intuitive Web Services,Furniture,Luxury,Khoa Thế Phạm
1487,555,50,18,46086732.0,2560374.0,330,2024-12-27,2024,12,4,Visualize One-To-One E-Business,Books,Luxury,Lâm Xuân Trần
1488,1095,139,12,32797392.0,2733116.0,344,2023-02-06,2023,2,1,Architect Innovative Systems,Electronics,Luxury,Kim Đức Hoàng
1489,1394,252,15,59586615.0,3972441.0,410,2024-02-01,2024,2,1,Evolve Revolutionary Web-Readiness,Books,Luxury,Quý cô Thành Bùi
1490,786,13,13,52678015.0,4052155.0,443,2024-06-03,2024,6,2,Aggregate Robust E-Services,Clothing,Luxury,
1491,978,180,5,7398480.0,1479696.0,382,2023-10-02,2023,10,4,E-Enable Collaborative Technologies,Food,Premium,
1492,1422,171,12,1512960.0,126080.0,206,2024-09-07,2024,9,3,Aggregate Synergistic Partnerships,Food,Mid,Quang Bùi
1493,507,147,5,14982610.0,2996522.0,441,2024-07-03,2024,7,3,Disintermediate Cutting-Edge Info-Mediaries,Electronics,Luxury,Chị Xuân Mai
1494,1372,242,12,27842664.0,2320222.0,25,2024-01-25,2024,1,1,Reinvent Real-Time Architectures,Sports,Luxury,
1495,732,166,3,8371485.0,2790495.0,381,2023-08-22,2023,8,3,Seize Virtual Vortals,Food,Luxury,Hà Đức Bùi
1496,339,97,4,17555896.0,4388974.0,126,2024-03-17,2024,3,1,Drive Strategic Convergence,Electronics,Luxury,Quý cô Khoa Vũ
1497,1989,193,19,41694436.0,2194444.0,3,2024-05-06,2024,5,2,Disintermediate Bricks-And-Clicks Partnerships,Food,Luxury,Bảo Tấn Phạm
1498,1450,69,9,44207487.0,4911943.0,34,2024-04-20,2024,4,2,Morph Robust E-Markets,Sports,Luxury,Phúc Hoàng
1499,479,69,19,93326917.0,4911943.0,137,2024-07-20,2024,7,3,Morph Robust E-Markets,Sports,Luxury,Quý cô Linh Lê
1500,1209,256,16,25679648.0,1604978.0,6,2024-05-10,2024,5,2,Incentivize Customized E-Services,Clothing,Premium,Quý cô Chi Phạm
1501,118,273,11,16585855.0,1507805.0,19,2023-07-28,2023,7,3,Evolve Enterprise Experiences,Food,Premium,Tùng Hải Lê
1502,1963,117,2,1486260.0,743130.0,346,2024-02-14,2024,2,1,Incubate Innovative Vortals,Electronics,Premium,Phương Hoàng
1503,129,266,10,9955690.0,995569.0,399,2024-11-21,2024,11,4,Reinvent Mission-Critical Systems,Clothing,Premium,Phúc Phạm
1504,472,67,6,28550706.0,4758451.0,225,2023-12-24,2023,12,4,Disintermediate Cutting-Edge Roi,Furniture,Luxury,
1505,366,91,9,38139876.0,4237764.0,1,2023-12-03,2023,12,4,Innovate Global Bandwidth,Sports,Luxury,
1506,1955,5,1,1971550.0,1971550.0,414,2024-03-15,2024,3,1,Redefine 24/365 Architectures,Books,Premium,
1507,264,39,13,39622739.0,3047903.0,284,2023-10-05,2023,10,4,Monetize World-Class Deliverables,Sports,Luxury,
1508,1321,225,6,3083232.0,513872.0,62,2024-01-06,2024,1,1,Transform Proactive Markets,Electronics,Premium,Thành Mai
1509,729,111,15,10720350.0,714690.0,363,2023-03-27,2023,3,1,Optimize Dynamic Web Services,Books,Premium,Bác Trung Hoàng
1510,1649,107,2,3581152.0,1790576.0,473,2023-12-18,2023,12,4,Target Vertical E-Markets,Books,Premium,Nhật Phú Trần
1511,306,222,6,21734436.0,3622406.0,138,2024-07-24,2024,7,3,Enable Customized Architectures,Furniture,Luxury,Dương Hoàng
1512,1844,200,8,24934864.0,3116858.0,82,2024-10-27,2024,10,4,Maximize Open-Source Mindshare,Sports,Luxury,Bác Quang Đặng
1513,1907,72,9,28608228.0,3178692.0,258,2024-06-16,2024,6,2,Strategize Clicks-And-Mortar Methodologies,Books,Luxury,
1514,1385,82,1,4833637.0,4833637.0,124,2024-06-06,2024,6,2,Extend 24/365 Web Services,Electronics,Luxury,Huy Bảo Mai
1515,754,5,12,23658600.0,1971550.0,402,2024-05-21,2024,5,2,Redefine 24/365 Architectures,Books,Premium,
1516,1518,70,2,4909458.0,2454729.0,369,2024-05-31,2024,5,2,Utilize Next-Generation Schemas,Food,Luxury,Trung Đức Đặng
1517,397,201,17,2129913.0,125289.0,54,2023-04-28,2023,4,2,Architect Viral Metrics,Furniture,Mid,Quý cô Hạnh Phạm
1518,590,80,17,22781700.0,1340100.0,300,2023-01-12,2023,1,1,Cultivate Web-Enabled Info-Mediaries,Sports,Premium,
1519,881,148,5,7397075.0,1479415.0,268,2023-09-22,2023,9,3,Unleash Distributed Web-Readiness,Electronics,Premium,Khoa Bùi
1520,829,78,17,82196411.0,4835083.0,79,2023-09-12,2023,9,3,Leverage Visionary Experiences,Clothing,Luxury,
1521,637,291,13,2961595.0,227815.0,12,2023-01-07,2023,1,1,Extend Value-Added Info-Mediaries,Food,Mid,
1522,1147,34,4,5768240.0,1442060.0,257,2023-07-01,2023,7,3,Monetize Back-End Content,Clothing,Premium,
1523,1197,216,13,59071662.0,4543974.0,227,2024-05-25,2024,5,2,Whiteboard Killer Convergence,Clothing,Luxury,Thành Thị Bùi
1524,9,106,1,691100.0,691100.0,313,2024-07-20,2024,7,3,Streamline Turn-Key E-Commerce,Furniture,Premium,
1525,419,170,16,70191344.0,4386959.0,245,2023-04-06,2023,4,2,Re-Intermediate Best-Of-Breed Info-Mediaries,Electronics,Luxury,An Xuân Lê
1526,918,117,10,7431300.0,743130.0,474,2023-11-17,2023,11,4,Incubate Innovative Vortals,Electronics,Premium,Quang Đức Đặng
1527,1750,63,9,20747070.0,2305230.0,116,2024-01-07,2024,1,1,Seize Web-Enabled Solutions,Electronics,Luxury,Anh Bảo Bùi
1528,472,100,16,42166160.0,2635385.0,225,2023-12-24,2023,12,4,Unleash Magnetic Action-Items,Clothing,Luxury,
1529,1145,97,6,26333844.0,4388974.0,435,2023-01-06,2023,1,1,Drive Strategic Convergence,Electronics,Luxury,Khoa Mai
1530,1142,242,19,44084218.0,2320222.0,398,2023-08-23,2023,8,3,Reinvent Real-Time Architectures,Sports,Luxury,Ông Quang Vũ
1531,181,246,11,23991286.0,2181026.0,388,2023-09-27,2023,9,3,Matrix Back-End E-Commerce,Furniture,Luxury,Kim Mai Đặng
1532,1150,89,9,7082451.0,786939.0,10,2023-07-07,2023,7,3,Facilitate Rich Paradigms,Sports,Premium,
1533,1847,152,15,54784875.0,3652325.0,34,2023-08-11,2023,8,3,Repurpose Open-Source Paradigms,Sports,Luxury,Phúc Hoàng
1534,1595,33,11,38475778.0,3497798.0,262,2024-02-21,2024,2,1,Implement 24/7 Applications,Clothing,Luxury,
1535,1349,238,1,387490.0,387490.0,456,2024-05-28,2024,5,2,Enhance E-Business Architectures,Clothing,Mid,Anh Dương
1536,336,163,2,1406644.0,703322.0,266,2023-01-16,2023,1,1,Disintermediate Viral Convergence,Electronics,Premium,Cô Ánh Trần
1537,869,12,16,28186816.0,1761676.0,117,2023-04-01,2023,4,2,Synthesize Cross-Platform Applications,Sports,Premium,Bác Phúc Mai
1538,1818,185,1,1288563.0,1288563.0,426,2024-07-15,2024,7,3,Disintermediate Strategic Deliverables,Clothing,Premium,
1539,1992,163,2,1406644.0,703322.0,138,2023-02-01,2023,2,1,Disintermediate Viral Convergence,Electronics,Premium,Dương Hoàng
1540,1617,258,17,2215372.0,130316.0,26,2024-06-17,2024,6,2,Deliver Killer Info-Mediaries,Food,Mid,
1541,799,175,11,11754094.0,1068554.0,37,2023-08-02,2023,8,3,Engage Robust Initiatives,Electronics,Premium,
1542,447,211,5,15155455.0,3031091.0,56,2024-06-12,2024,6,2,Optimize Proactive Systems,Books,Luxury,
1543,727,102,3,7596504.0,2532168.0,216,2023-05-03,2023,5,2,Strategize Customized Schemas,Food,Luxury,
1544,702,74,18,31448574.0,1747143.0,190,2023-10-01,2023,10,4,Unleash Global Initiatives,Furniture,Premium,
1545,767,68,11,35546082.0,3231462.0,273,2024-09-21,2024,9,3,Matrix Customized Platforms,Furniture,Luxury,
1546,184,121,11,31039437.0,2821767.0,365,2023-07-09,2023,7,3,Evolve Efficient Metrics,Electronics,Luxury,
1547,1770,162,12,52000032.0,4333336.0,202,2024-12-04,2024,12,4,Syndicate Best-Of-Breed Communities,Electronics,Luxury,
1548,1980,265,15,50410710.0,3360714.0,411,2023-04-07,2023,4,2,Incubate Magnetic E-Business,Food,Luxury,
1549,212,41,12,56647944.0,4720662.0,426,2024-12-29,2024,12,4,Harness Compelling Partnerships,Books,Luxury,
1550,388,168,15,27500415.0,1833361.0,93,2023-02-24,2023,2,1,Synthesize Virtual E-Markets,Furniture,Premium,
1551,602,40,16,28592960.0,1787060.0,440,2023-10-26,2023,10,4,Facilitate Distributed Markets,Books,Premium,Chị Hạnh Dương
1552,1072,115,17,53512889.0,3147817.0,329,2023-12-23,2023,12,4,Embrace Strategic Users,Food,Luxury,Khoa Thế Dương
1553,1141,11,9,5517117.0,613013.0,372,2024-10-21,2024,10,4,Envisioneer Cross-Media Paradigms,Food,Premium,Hải Vũ
1554,526,70,17,41730393.0,2454729.0,340,2023-03-04,2023,3,1,Utilize Next-Generation Schemas,Food,Luxury,
1555,847,56,3,11933718.0,3977906.0,113,2024-07-24,2024,7,3,Grow Open-Source Applications,Sports,Luxury,Chị Hà Đặng
1556,202,197,10,39005310.0,3900531.0,389,2024-07-02,2024,7,3,Scale Plug-And-Play E-Services,Electronics,Luxury,Ông Dũng Trần
1557,488,206,5,22930950.0,4586190.0,326,2024-07-07,2024,7,3,Expedite Viral E-Services,Sports,Luxury,
1558,844,259,17,32769336.0,1927608.0,236,2023-10-28,2023,10,4,Matrix Back-End Initiatives,Furniture,Premium,
1559,209,284,17,41502933.0,2441349.0,171,2023-08-09,2023,8,3,Re-Intermediate Mission-Critical E-Markets,Sports,Luxury,Thảo Hoàng
1560,1519,52,8,13936880.0,1742110.0,53,2023-08-01,2023,8,3,Re-Contextualize Dynamic Experiences,Clothing,Premium,
1561,1233,109,19,28338728.0,1491512.0,277,2024-02-10,2024,2,1,Incubate World-Class Systems,Food,Premium,Dũng Vũ
1562,1188,85,5,5452980.0,1090596.0,352,2024-03-26,2024,3,1,Benchmark Cutting-Edge Mindshare,Furniture,Premium,Nhật Đặng
1563,234,77,5,19737240.0,3947448.0,273,2024-03-01,2024,3,1,Brand Innovative Portals,Furniture,Luxury,
1564,919,150,11,48285699.0,4389609.0,184,2024-04-28,2024,4,2,Drive Collaborative Communities,Electronics,Luxury,Linh Vũ
1565,768,163,16,11253152.0,703322.0,328,2023-01-31,2023,1,1,Disintermediate Viral Convergence,Electronics,Premium,Hoàng Nguyễn
1566,218,210,16,9233168.0,577073.0,404,2023-09-27,2023,9,3,Maximize Robust Convergence,Electronics,Premium,Ngọc Mai
1567,1543,173,11,20890562.0,1899142.0,224,2024-12-05,2024,12,4,Utilize User-Centric E-Markets,Furniture,Premium,
1568,1087,130,17,69760061.0,4103533.0,206,2023-01-20,2023,1,1,Leverage Rich Paradigms,Electronics,Luxury,Quang Bùi
1569,438,83,3,3731718.0,1243906.0,391,2023-04-28,2023,4,2,Unleash Viral Paradigms,Clothing,Premium,
1570,1822,28,7,26724264.0,3817752.0,277,2023-10-01,2023,10,4,Cultivate Dot-Com Deliverables,Books,Luxury,Dũng Vũ
1571,1832,220,5,19288220.0,3857644.0,40,2024-08-05,2024,8,3,Generate Killer Mindshare,Sports,Luxury,
1572,425,228,18,47304090.0,2628005.0,498,2024-09-29,2024,9,3,Envisioneer Collaborative Applications,Food,Luxury,
1573,197,78,8,38680664.0,4835083.0,428,2023-10-01,2023,10,4,Leverage Visionary Experiences,Clothing,Luxury,
1574,1446,85,17,18540132.0,1090596.0,55,2024-03-21,2024,3,1,Benchmark Cutting-Edge Mindshare,Furniture,Premium,
1575,1070,114,19,12062093.0,634847.0,45,2024-09-06,2024,9,3,Whiteboard Enterprise Channels,Food,Premium,
1576,1931,290,2,5205140.0,2602570.0,11,2023-03-31,2023,3,1,Enhance End-To-End Eyeballs,Sports,Luxury,Quang Hải Phạm
1577,540,33,3,10493394.0,3497798.0,41,2023-12-09,2023,12,4,Implement 24/7 Applications,Clothing,Luxury,Phương Đức Mai
1578,1057,204,20,22455000.0,1122750.0,247,2024-10-20,2024,10,4,Strategize Ubiquitous Technologies,Furniture,Premium,Nhật Phạm
1579,445,100,20,52707700.0,2635385.0,269,2023-11-26,2023,11,4,Unleash Magnetic Action-Items,Clothing,Luxury,Quang Quang Lê
1580,1279,12,11,19378436.0,1761676.0,161,2023-09-09,2023,9,3,Synthesize Cross-Platform Applications,Sports,Premium,Bảo Dương
1581,1622,109,16,23864192.0,1491512.0,197,2023-11-20,2023,11,4,Incubate World-Class Systems,Food,Premium,
1582,426,128,16,42672464.0,2667029.0,400,2023-08-11,2023,8,3,Seize Value-Added Bandwidth,Sports,Luxury,Bác Trung Bùi
1583,1733,163,15,10549830.0,703322.0,455,2024-01-06,2024,1,1,Disintermediate Viral Convergence,Electronics,Premium,Hoàng Hữu Trần
1584,1664,215,7,15460130.0,2208590.0,119,2023-03-17,2023,3,1,Scale Impactful Deliverables,Furniture,Luxury,Thành Bảo Trần
1585,1643,174,4,9690360.0,2422590.0,4,2024-04-21,2024,4,2,Expedite Sticky Users,Food,Luxury,Khoa Lê
1586,1911,261,20,38081480.0,1904074.0,385,2023-03-24,2023,3,1,Exploit Back-End Markets,Sports,Premium,Hà Mai
1587,1465,211,6,18186546.0,3031091.0,385,2023-09-22,2023,9,3,Optimize Proactive Systems,Books,Luxury,Hà Mai
